EntryTime,Side,EntryPrice,ExitTime,ExitPrice,Reason,Exit_SL_Value,PnL_Points,PnL_INR
2024-11-26 10:15:00+05:30,SELL_PE,24171.75,2024-11-26 10:35:00+05:30,24209.2,Initial SL Hit,24209.2,-37.45,-2808.75
2024-11-26 11:00:00+05:30,BUY_CE,24237.8,2024-11-26 11:15:00+05:30,24205.4,Initial SL Hit,24205.4,-32.4,-2430.0
2024-11-26 11:20:00+05:30,SELL_PE,24201.85,2024-11-26 12:00:00+05:30,24188.85,SL Hit,24188.85,13.0,975.0
2024-11-26 12:05:00+05:30,SELL_PE,24181.1,2024-11-26 12:35:00+05:30,24147.55,SL Hit,24147.55,33.55,2516.25
2024-11-26 13:50:00+05:30,BUY_CE,24172.9,2024-11-26 14:05:00+05:30,24191.55,SL Hit,24191.55,18.65,1398.75
2024-11-26 14:40:00+05:30,BUY_CE,24223.45,2024-11-26 14:55:00+05:30,24236.45,SL Hit,24236.45,13.0,975.0
2024-11-26 15:15:00+05:30,SELL_PE,24189.2,2024-11-26 15:25:00+05:30,24192.95,EOD Exit,24209.7,-3.75,-281.25
2024-11-27 09:30:00+05:30,SELL_PE,24174.3,2024-11-27 09:40:00+05:30,24161.3,SL Hit,24161.3,13.0,975.0
2024-11-27 09:55:00+05:30,BUY_CE,24201.25,2024-11-27 09:55:00+05:30,24214.25,SL Hit,24214.25,13.0,975.0
2024-11-27 10:10:00+05:30,BUY_CE,24202.75,2024-11-27 11:50:00+05:30,24172.16,Initial SL Hit,24172.16,-30.59,-2294.25
2024-11-27 12:15:00+05:30,BUY_CE,24216.25,2024-11-27 12:25:00+05:30,24259.1,SL Hit,24259.1,42.85,3213.75
2024-11-27 12:30:00+05:30,BUY_CE,24287.25,2024-11-27 12:40:00+05:30,24300.25,SL Hit,24300.25,13.0,975.0
2024-11-27 12:45:00+05:30,BUY_CE,24305.45,2024-11-27 13:20:00+05:30,24321.85,SL Hit,24321.85,16.4,1230.0
2024-11-27 14:10:00+05:30,SELL_PE,24287.85,2024-11-27 15:10:00+05:30,24267.6,SL Hit,24267.6,20.25,1518.75
2024-11-28 09:50:00+05:30,BUY_CE,24296.45,2024-11-28 09:50:00+05:30,24309.45,SL Hit,24309.45,13.0,975.0
2024-11-28 09:55:00+05:30,BUY_CE,24311.4,2024-11-28 10:10:00+05:30,24332.9,SL Hit,24332.9,21.5,1612.5
2024-11-28 10:30:00+05:30,SELL_PE,24225.8,2024-11-28 10:30:00+05:30,24212.8,SL Hit,24212.8,13.0,975.0
2024-11-28 10:35:00+05:30,SELL_PE,24136.0,2024-11-28 10:35:00+05:30,24123.0,SL Hit,24123.0,13.0,975.0
2024-11-28 10:40:00+05:30,SELL_PE,24126.7,2024-11-28 10:40:00+05:30,24113.7,SL Hit,24113.7,13.0,975.0
2024-11-28 10:45:00+05:30,SELL_PE,24072.15,2024-11-28 10:45:00+05:30,24059.15,SL Hit,24059.15,13.0,975.0
2024-11-28 10:50:00+05:30,SELL_PE,24088.5,2024-11-28 10:50:00+05:30,24075.5,SL Hit,24075.5,13.0,975.0
2024-11-28 13:00:00+05:30,SELL_PE,23986.7,2024-11-28 13:05:00+05:30,23973.7,SL Hit,23973.7,13.0,975.0
2024-11-28 13:10:00+05:30,SELL_PE,23979.35,2024-11-28 13:55:00+05:30,24006.31,Initial SL Hit,24006.31,-26.96,-2022.0
2024-11-28 14:00:00+05:30,BUY_CE,24046.9,2024-11-28 14:05:00+05:30,24059.9,SL Hit,24059.9,13.0,975.0
2024-11-28 14:20:00+05:30,SELL_PE,23916.65,2024-11-28 14:25:00+05:30,23956.43,Initial SL Hit,23956.43,-39.78,-2983.5
2024-11-28 14:40:00+05:30,SELL_PE,23923.45,2024-11-28 15:05:00+05:30,23898.79,SL Hit,23898.79,24.66,1849.5
2024-11-29 09:30:00+05:30,BUY_CE,24041.4,2024-11-29 09:40:00+05:30,24010.26,Initial SL Hit,24010.26,-31.14,-2335.5
2024-11-29 09:50:00+05:30,BUY_CE,24056.6,2024-11-29 10:00:00+05:30,24069.6,SL Hit,24069.6,13.0,975.0
2024-11-29 10:20:00+05:30,SELL_PE,23987.0,2024-11-29 10:20:00+05:30,23974.0,SL Hit,23974.0,13.0,975.0
2024-11-29 10:30:00+05:30,BUY_CE,24104.2,2024-11-29 10:35:00+05:30,24117.2,SL Hit,24117.2,13.0,975.0
2024-11-29 11:50:00+05:30,SELL_PE,24079.15,2024-11-29 12:05:00+05:30,24107.23,Initial SL Hit,24107.23,-28.08,-2106.0
2024-11-29 12:50:00+05:30,SELL_PE,24097.55,2024-11-29 12:55:00+05:30,24116.71,Initial SL Hit,24116.71,-19.16,-1437.0
2024-11-29 13:20:00+05:30,BUY_CE,24149.15,2024-11-29 14:10:00+05:30,24129.15,Initial SL Hit,24129.15,-20.0,-1500.0
2024-11-29 14:15:00+05:30,SELL_PE,24112.85,2024-11-29 14:15:00+05:30,24099.85,SL Hit,24099.85,13.0,975.0
2024-11-29 14:40:00+05:30,BUY_CE,24161.9,2024-11-29 14:40:00+05:30,24174.9,SL Hit,24174.9,13.0,975.0
2024-11-29 15:10:00+05:30,SELL_PE,24127.25,2024-11-29 15:10:00+05:30,24114.25,SL Hit,24114.25,13.0,975.0
2024-11-29 15:15:00+05:30,SELL_PE,24134.65,2024-11-29 15:25:00+05:30,24121.65,SL Hit,24121.65,13.0,975.0
2024-12-02 09:45:00+05:30,BUY_CE,24129.2,2024-12-02 09:45:00+05:30,24142.2,SL Hit,24142.2,13.0,975.0
2024-12-02 09:50:00+05:30,BUY_CE,24111.9,2024-12-02 09:50:00+05:30,24124.9,SL Hit,24124.9,13.0,975.0
2024-12-02 09:55:00+05:30,BUY_CE,24136.1,2024-12-02 10:25:00+05:30,24170.2,SL Hit,24170.2,34.1,2557.5
2024-12-02 10:50:00+05:30,SELL_PE,24112.65,2024-12-02 11:15:00+05:30,24142.8,Initial SL Hit,24142.8,-30.15,-2261.25
2024-12-02 11:20:00+05:30,BUY_CE,24145.95,2024-12-02 11:45:00+05:30,24158.95,SL Hit,24158.95,13.0,975.0
2024-12-02 12:20:00+05:30,BUY_CE,24156.15,2024-12-02 12:30:00+05:30,24177.6,SL Hit,24177.6,21.45,1608.75
2024-12-02 13:15:00+05:30,SELL_PE,24160.65,2024-12-02 13:30:00+05:30,24147.65,SL Hit,24147.65,13.0,975.0
2024-12-02 13:55:00+05:30,BUY_CE,24226.35,2024-12-02 14:10:00+05:30,24252.2,SL Hit,24252.2,25.85,1938.75
2024-12-02 14:15:00+05:30,BUY_CE,24268.75,2024-12-02 14:35:00+05:30,24281.75,SL Hit,24281.75,13.0,975.0
2024-12-03 09:45:00+05:30,BUY_CE,24329.65,2024-12-03 10:10:00+05:30,24342.65,SL Hit,24342.65,13.0,975.0
2024-12-03 10:20:00+05:30,BUY_CE,24373.55,2024-12-03 10:30:00+05:30,24389.0,SL Hit,24389.0,15.45,1158.75
2024-12-03 12:20:00+05:30,SELL_PE,24392.1,2024-12-03 12:30:00+05:30,24410.14,Initial SL Hit,24410.14,-18.04,-1353.0
2024-12-03 13:35:00+05:30,BUY_CE,24453.6,2024-12-03 13:55:00+05:30,24466.6,SL Hit,24466.6,13.0,975.0
2024-12-03 14:35:00+05:30,SELL_PE,24449.7,2024-12-03 15:00:00+05:30,24466.98,Initial SL Hit,24466.98,-17.28,-1296.0
2024-12-04 09:30:00+05:30,BUY_CE,24540.15,2024-12-04 09:55:00+05:30,24553.45,SL Hit,24553.45,13.3,997.5
2024-12-04 10:45:00+05:30,SELL_PE,24521.55,2024-12-04 10:50:00+05:30,24542.09,Initial SL Hit,24542.09,-20.54,-1540.5
2024-12-04 11:55:00+05:30,SELL_PE,24414.0,2024-12-04 11:55:00+05:30,24401.0,SL Hit,24401.0,13.0,975.0
2024-12-04 12:00:00+05:30,SELL_PE,24410.8,2024-12-04 12:00:00+05:30,24397.8,SL Hit,24397.8,13.0,975.0
2024-12-04 12:05:00+05:30,SELL_PE,24437.15,2024-12-04 12:05:00+05:30,24424.15,SL Hit,24424.15,13.0,975.0
2024-12-04 13:15:00+05:30,BUY_CE,24483.2,2024-12-04 13:40:00+05:30,24520.25,SL Hit,24520.25,37.05,2778.75
2024-12-04 14:20:00+05:30,SELL_PE,24463.4,2024-12-04 14:20:00+05:30,24450.4,SL Hit,24450.4,13.0,975.0
2024-12-04 14:25:00+05:30,SELL_PE,24467.9,2024-12-04 14:35:00+05:30,24445.25,SL Hit,24445.25,22.65,1698.75
2024-12-04 14:55:00+05:30,SELL_PE,24438.1,2024-12-04 14:55:00+05:30,24425.1,SL Hit,24425.1,13.0,975.0
2024-12-05 09:30:00+05:30,BUY_CE,24514.9,2024-12-05 09:35:00+05:30,24488.86,Initial SL Hit,24488.86,-26.04,-1953.0
2024-12-05 09:45:00+05:30,SELL_PE,24420.5,2024-12-05 09:55:00+05:30,24406.78,SL Hit,24406.78,13.72,1029.0
2024-12-05 10:00:00+05:30,SELL_PE,24416.1,2024-12-05 10:20:00+05:30,24379.82,SL Hit,24379.82,36.28,2721.0
2024-12-05 12:00:00+05:30,BUY_CE,24402.25,2024-12-05 12:20:00+05:30,24637.15,SL Hit,24637.15,234.9,17617.5
2024-12-05 14:15:00+05:30,BUY_CE,24765.15,2024-12-05 14:35:00+05:30,24838.44,SL Hit,24838.44,73.29,5496.75
2024-12-05 14:50:00+05:30,SELL_PE,24624.8,2024-12-05 15:00:00+05:30,24513.76,SL Hit,24513.76,111.04,8328.0
2024-12-06 10:10:00+05:30,SELL_PE,24650.85,2024-12-06 10:20:00+05:30,24633.81,SL Hit,24633.81,17.04,1278.0
2024-12-06 10:45:00+05:30,BUY_CE,24717.65,2024-12-06 11:10:00+05:30,24735.37,SL Hit,24735.37,17.72,1329.0
2024-12-06 11:20:00+05:30,SELL_PE,24689.8,2024-12-06 11:25:00+05:30,24676.8,SL Hit,24676.8,13.0,975.0
2024-12-06 11:30:00+05:30,SELL_PE,24683.0,2024-12-06 12:00:00+05:30,24707.68,Initial SL Hit,24707.68,-24.68,-1851.0
2024-12-06 12:10:00+05:30,BUY_CE,24701.9,2024-12-06 12:55:00+05:30,24714.9,SL Hit,24714.9,13.0,975.0
2024-12-06 14:30:00+05:30,SELL_PE,24662.25,2024-12-06 14:35:00+05:30,24679.8,Initial SL Hit,24679.8,-17.55,-1316.25
2024-12-06 15:00:00+05:30,SELL_PE,24674.95,2024-12-06 15:00:00+05:30,24661.95,SL Hit,24661.95,13.0,975.0
2024-12-06 15:10:00+05:30,BUY_CE,24685.9,2024-12-06 15:20:00+05:30,24666.83,Initial SL Hit,24666.83,-19.07,-1430.25
2024-12-09 09:30:00+05:30,SELL_PE,24659.65,2024-12-09 09:40:00+05:30,24639.9,SL Hit,24639.9,19.75,1481.25
2024-12-09 09:45:00+05:30,SELL_PE,24645.75,2024-12-09 09:55:00+05:30,24621.9,SL Hit,24621.9,23.85,1788.75
2024-12-09 10:00:00+05:30,SELL_PE,24605.8,2024-12-09 10:05:00+05:30,24592.8,SL Hit,24592.8,13.0,975.0
2024-12-09 10:10:00+05:30,SELL_PE,24584.95,2024-12-09 10:45:00+05:30,24615.54,Initial SL Hit,24615.54,-30.59,-2294.25
2024-12-09 10:50:00+05:30,BUY_CE,24626.85,2024-12-09 11:50:00+05:30,24679.4,SL Hit,24679.4,52.55,3941.25
2024-12-09 14:45:00+05:30,BUY_CE,24637.3,2024-12-09 15:00:00+05:30,24621.26,Initial SL Hit,24621.26,-16.04,-1203.0
2024-12-10 09:35:00+05:30,BUY_CE,24635.65,2024-12-10 09:45:00+05:30,24648.65,SL Hit,24648.65,13.0,975.0
2024-12-10 09:50:00+05:30,BUY_CE,24658.35,2024-12-10 09:55:00+05:30,24671.35,SL Hit,24671.35,13.0,975.0
2024-12-10 10:35:00+05:30,SELL_PE,24616.05,2024-12-10 10:50:00+05:30,24636.74,Initial SL Hit,24636.74,-20.69,-1551.75
2024-12-10 12:25:00+05:30,SELL_PE,24591.45,2024-12-10 12:40:00+05:30,24551.2,SL Hit,24551.2,40.25,3018.75
2024-12-10 13:45:00+05:30,SELL_PE,24515.2,2024-12-10 13:55:00+05:30,24537.09,Initial SL Hit,24537.09,-21.89,-1641.75
2024-12-10 14:50:00+05:30,BUY_CE,24555.3,2024-12-10 15:25:00+05:30,24620.5,EOD Exit,24618.7,65.2,4890.0
2024-12-11 10:15:00+05:30,SELL_PE,24600.95,2024-12-11 10:20:00+05:30,24625.05,Initial SL Hit,24625.05,-24.1,-1807.5
2024-12-11 10:25:00+05:30,BUY_CE,24653.2,2024-12-11 10:35:00+05:30,24666.2,SL Hit,24666.2,13.0,975.0
2024-12-11 10:40:00+05:30,BUY_CE,24666.15,2024-12-11 11:45:00+05:30,24681.75,SL Hit,24681.75,15.6,1170.0
2024-12-11 12:35:00+05:30,SELL_PE,24632.5,2024-12-11 13:05:00+05:30,24649.02,Initial SL Hit,24649.02,-16.52,-1239.0
2024-12-12 09:30:00+05:30,BUY_CE,24666.7,2024-12-12 09:45:00+05:30,24648.96,Initial SL Hit,24648.96,-17.74,-1330.5
2024-12-12 09:55:00+05:30,SELL_PE,24634.95,2024-12-12 10:15:00+05:30,24621.95,SL Hit,24621.95,13.0,975.0
2024-12-12 10:25:00+05:30,SELL_PE,24615.4,2024-12-12 10:30:00+05:30,24602.4,SL Hit,24602.4,13.0,975.0
2024-12-12 11:00:00+05:30,SELL_PE,24599.15,2024-12-12 11:50:00+05:30,24586.15,SL Hit,24586.15,13.0,975.0
2024-12-13 09:30:00+05:30,SELL_PE,24391.85,2024-12-13 09:45:00+05:30,24378.85,SL Hit,24378.85,13.0,975.0
2024-12-13 10:20:00+05:30,SELL_PE,24257.6,2024-12-13 10:35:00+05:30,24202.32,SL Hit,24202.32,55.28,4146.0
2024-12-13 11:15:00+05:30,BUY_CE,24317.25,2024-12-13 11:25:00+05:30,24330.25,SL Hit,24330.25,13.0,975.0
2024-12-13 11:30:00+05:30,BUY_CE,24355.15,2024-12-13 11:35:00+05:30,24368.15,SL Hit,24368.15,13.0,975.0
2024-12-13 11:40:00+05:30,BUY_CE,24364.75,2024-12-13 12:05:00+05:30,24582.09,SL Hit,24582.09,217.34,16300.5
2024-12-13 13:00:00+05:30,BUY_CE,24667.95,2024-12-13 13:00:00+05:30,24680.95,SL Hit,24680.95,13.0,975.0
2024-12-13 13:05:00+05:30,BUY_CE,24663.95,2024-12-13 13:15:00+05:30,24614.84,Initial SL Hit,24614.84,-49.11,-3683.25
2024-12-13 13:40:00+05:30,BUY_CE,24720.75,2024-12-13 13:40:00+05:30,24733.75,SL Hit,24733.75,13.0,975.0
2024-12-13 13:45:00+05:30,BUY_CE,24737.5,2024-12-13 13:50:00+05:30,24750.5,SL Hit,24750.5,13.0,975.0
2024-12-16 09:30:00+05:30,SELL_PE,24694.8,2024-12-16 09:40:00+05:30,24722.87,Initial SL Hit,24722.87,-28.07,-2105.25
2024-12-16 10:00:00+05:30,SELL_PE,24724.3,2024-12-16 10:30:00+05:30,24669.0,SL Hit,24669.0,55.3,4147.5
2024-12-16 12:00:00+05:30,SELL_PE,24629.35,2024-12-16 12:15:00+05:30,24613.85,SL Hit,24613.85,15.5,1162.5
2024-12-16 12:35:00+05:30,BUY_CE,24642.15,2024-12-16 12:50:00+05:30,24655.15,SL Hit,24655.15,13.0,975.0
2024-12-16 13:05:00+05:30,BUY_CE,24665.7,2024-12-16 13:25:00+05:30,24647.14,Initial SL Hit,24647.14,-18.56,-1392.0
2024-12-16 13:55:00+05:30,BUY_CE,24658.5,2024-12-16 14:10:00+05:30,24671.5,SL Hit,24671.5,13.0,975.0
2024-12-16 14:35:00+05:30,BUY_CE,24678.6,2024-12-16 15:00:00+05:30,24691.6,SL Hit,24691.6,13.0,975.0
2024-12-16 15:15:00+05:30,SELL_PE,24661.05,2024-12-16 15:25:00+05:30,24648.25,EOD Exit,24677.34,12.8,960.0
2024-12-17 09:30:00+05:30,SELL_PE,24589.7,2024-12-17 09:55:00+05:30,24522.75,SL Hit,24522.75,66.95,5021.25
2024-12-17 10:25:00+05:30,SELL_PE,24437.7,2024-12-17 10:25:00+05:30,24424.7,SL Hit,24424.7,13.0,975.0
2024-12-17 10:30:00+05:30,SELL_PE,24413.55,2024-12-17 10:40:00+05:30,24442.23,Initial SL Hit,24442.23,-28.68,-2151.0
2024-12-17 11:45:00+05:30,SELL_PE,24394.2,2024-12-17 12:00:00+05:30,24381.2,SL Hit,24381.2,13.0,975.0
2024-12-17 12:15:00+05:30,SELL_PE,24364.25,2024-12-17 12:25:00+05:30,24393.01,Initial SL Hit,24393.01,-28.76,-2157.0
2024-12-17 12:30:00+05:30,BUY_CE,24460.05,2024-12-17 12:35:00+05:30,24428.59,Initial SL Hit,24428.59,-31.46,-2359.5
2024-12-17 12:55:00+05:30,BUY_CE,24434.55,2024-12-17 13:00:00+05:30,24403.9,Initial SL Hit,24403.9,-30.65,-2298.75
2024-12-17 13:25:00+05:30,SELL_PE,24335.2,2024-12-17 13:35:00+05:30,24366.85,Initial SL Hit,24366.85,-31.65,-2373.75
2024-12-17 14:25:00+05:30,SELL_PE,24317.9,2024-12-17 15:00:00+05:30,24345.68,Initial SL Hit,24345.68,-27.78,-2083.5
2024-12-17 15:05:00+05:30,BUY_CE,24355.2,2024-12-17 15:20:00+05:30,24330.37,Initial SL Hit,24330.37,-24.83,-1862.25
2024-12-18 09:35:00+05:30,BUY_CE,24348.9,2024-12-18 09:50:00+05:30,24384.45,SL Hit,24384.45,35.55,2666.25
2024-12-18 10:00:00+05:30,SELL_PE,24261.1,2024-12-18 10:05:00+05:30,24248.1,SL Hit,24248.1,13.0,975.0
2024-12-18 10:10:00+05:30,SELL_PE,24237.5,2024-12-18 10:30:00+05:30,24277.74,Initial SL Hit,24277.74,-40.24,-3018.0
2024-12-18 10:40:00+05:30,BUY_CE,24301.1,2024-12-18 10:50:00+05:30,24262.57,Initial SL Hit,24262.57,-38.53,-2889.75
2024-12-18 10:55:00+05:30,SELL_PE,24226.2,2024-12-18 11:10:00+05:30,24213.2,SL Hit,24213.2,13.0,975.0
2024-12-18 12:30:00+05:30,SELL_PE,24200.5,2024-12-18 12:50:00+05:30,24166.8,SL Hit,24166.8,33.7,2527.5
2024-12-18 13:00:00+05:30,BUY_CE,24218.35,2024-12-18 13:05:00+05:30,24231.35,SL Hit,24231.35,13.0,975.0
2024-12-18 13:10:00+05:30,BUY_CE,24221.4,2024-12-18 13:30:00+05:30,24198.05,Initial SL Hit,24198.05,-23.35,-1751.25
2024-12-18 13:50:00+05:30,SELL_PE,24172.65,2024-12-18 13:55:00+05:30,24195.19,Initial SL Hit,24195.19,-22.54,-1690.5
2024-12-18 14:00:00+05:30,BUY_CE,24221.4,2024-12-18 14:20:00+05:30,24196.64,Initial SL Hit,24196.64,-24.76,-1857.0
2024-12-18 14:30:00+05:30,SELL_PE,24173.1,2024-12-18 14:45:00+05:30,24193.06,Initial SL Hit,24193.06,-19.96,-1497.0
2024-12-19 09:30:00+05:30,SELL_PE,23906.7,2024-12-19 09:30:00+05:30,23893.7,SL Hit,23893.7,13.0,975.0
2024-12-19 11:35:00+05:30,BUY_CE,23988.1,2024-12-19 11:35:00+05:30,24001.1,SL Hit,24001.1,13.0,975.0
2024-12-19 12:10:00+05:30,BUY_CE,23988.8,2024-12-19 12:40:00+05:30,23970.48,Initial SL Hit,23970.48,-18.32,-1374.0
2024-12-20 09:35:00+05:30,BUY_CE,24032.1,2024-12-20 09:45:00+05:30,24055.51,SL Hit,24055.51,23.41,1755.75
2024-12-20 09:50:00+05:30,SELL_PE,23873.55,2024-12-20 09:50:00+05:30,23860.55,SL Hit,23860.55,13.0,975.0
2024-12-20 09:55:00+05:30,SELL_PE,23847.9,2024-12-20 10:00:00+05:30,23834.9,SL Hit,23834.9,13.0,975.0
2024-12-20 10:05:00+05:30,SELL_PE,23815.35,2024-12-20 10:15:00+05:30,23872.96,Initial SL Hit,23872.96,-57.61,-4320.75
2024-12-20 10:30:00+05:30,BUY_CE,23926.75,2024-12-20 10:30:00+05:30,23939.75,SL Hit,23939.75,13.0,975.0
2024-12-20 10:35:00+05:30,BUY_CE,23944.6,2024-12-20 10:40:00+05:30,23957.6,SL Hit,23957.6,13.0,975.0
2024-12-20 10:45:00+05:30,BUY_CE,23933.1,2024-12-20 10:55:00+05:30,23974.48,SL Hit,23974.48,41.38,3103.5
2024-12-20 11:30:00+05:30,SELL_PE,23909.95,2024-12-20 11:30:00+05:30,23896.95,SL Hit,23896.95,13.0,975.0
2024-12-20 11:35:00+05:30,SELL_PE,23918.7,2024-12-20 12:25:00+05:30,23830.35,SL Hit,23830.35,88.35,6626.25
2024-12-20 12:45:00+05:30,SELL_PE,23768.7,2024-12-20 12:50:00+05:30,23755.7,SL Hit,23755.7,13.0,975.0
2024-12-20 12:55:00+05:30,SELL_PE,23756.1,2024-12-20 13:15:00+05:30,23729.35,SL Hit,23729.35,26.75,2006.25
2024-12-20 14:55:00+05:30,SELL_PE,23636.3,2024-12-20 15:15:00+05:30,23547.35,SL Hit,23547.35,88.95,6671.25
2024-12-23 09:30:00+05:30,BUY_CE,23770.0,2024-12-23 09:30:00+05:30,23783.0,SL Hit,23783.0,13.0,975.0
2024-12-23 10:05:00+05:30,BUY_CE,23795.95,2024-12-23 11:10:00+05:30,23840.65,SL Hit,23840.65,44.7,3352.5
2024-12-23 11:55:00+05:30,SELL_PE,23808.0,2024-12-23 12:10:00+05:30,23767.1,SL Hit,23767.1,40.9,3067.5
2024-12-23 12:25:00+05:30,SELL_PE,23745.05,2024-12-23 12:40:00+05:30,23725.25,SL Hit,23725.25,19.8,1485.0
2024-12-23 12:50:00+05:30,SELL_PE,23692.1,2024-12-23 13:00:00+05:30,23679.1,SL Hit,23679.1,13.0,975.0
2024-12-23 14:15:00+05:30,BUY_CE,23733.95,2024-12-23 14:40:00+05:30,23749.95,SL Hit,23749.95,16.0,1200.0
2024-12-23 15:15:00+05:30,BUY_CE,23763.85,2024-12-23 15:25:00+05:30,23747.2,EOD Exit,23741.34,-16.65,-1248.75
2024-12-24 09:30:00+05:30,SELL_PE,23712.65,2024-12-24 09:40:00+05:30,23736.36,Initial SL Hit,23736.36,-23.71,-1778.25
2024-12-24 09:50:00+05:30,BUY_CE,23773.3,2024-12-24 10:10:00+05:30,23809.9,SL Hit,23809.9,36.6,2745.0
2024-12-24 10:20:00+05:30,BUY_CE,23834.2,2024-12-24 10:40:00+05:30,23857.65,SL Hit,23857.65,23.45,1758.75
2024-12-24 13:30:00+05:30,SELL_PE,23781.85,2024-12-24 13:50:00+05:30,23749.8,SL Hit,23749.8,32.05,2403.75
2024-12-24 14:20:00+05:30,SELL_PE,23728.85,2024-12-24 15:25:00+05:30,23715.85,SL Hit,23715.85,13.0,975.0
2024-12-26 10:05:00+05:30,SELL_PE,23750.0,2024-12-26 10:05:00+05:30,23737.0,SL Hit,23737.0,13.0,975.0
2024-12-26 10:10:00+05:30,SELL_PE,23749.75,2024-12-26 10:30:00+05:30,23736.75,SL Hit,23736.75,13.0,975.0
2024-12-26 10:50:00+05:30,SELL_PE,23715.85,2024-12-26 11:05:00+05:30,23739.57,Initial SL Hit,23739.57,-23.72,-1779.0
2024-12-26 11:20:00+05:30,BUY_CE,23754.45,2024-12-26 11:30:00+05:30,23767.45,SL Hit,23767.45,13.0,975.0
2024-12-26 11:50:00+05:30,BUY_CE,23763.7,2024-12-26 12:05:00+05:30,23746.34,Initial SL Hit,23746.34,-17.36,-1302.0
2024-12-26 12:15:00+05:30,SELL_PE,23741.55,2024-12-26 13:35:00+05:30,23702.45,SL Hit,23702.45,39.1,2932.5
2024-12-26 13:50:00+05:30,BUY_CE,23743.95,2024-12-26 14:55:00+05:30,23756.95,SL Hit,23756.95,13.0,975.0
2024-12-27 09:30:00+05:30,BUY_CE,23840.2,2024-12-27 09:30:00+05:30,23853.2,SL Hit,23853.2,13.0,975.0
2024-12-27 09:45:00+05:30,BUY_CE,23878.6,2024-12-27 10:20:00+05:30,23928.85,SL Hit,23928.85,50.25,3768.75
2024-12-27 11:20:00+05:30,SELL_PE,23863.75,2024-12-27 11:25:00+05:30,23881.25,Initial SL Hit,23881.25,-17.5,-1312.5
2024-12-27 11:35:00+05:30,SELL_PE,23860.95,2024-12-27 12:30:00+05:30,23839.5,SL Hit,23839.5,21.45,1608.75
2024-12-30 09:30:00+05:30,SELL_PE,23752.1,2024-12-30 09:45:00+05:30,23719.1,SL Hit,23719.1,33.0,2475.0
2024-12-30 10:20:00+05:30,BUY_CE,23784.15,2024-12-30 10:35:00+05:30,23797.15,SL Hit,23797.15,13.0,975.0
2024-12-30 10:40:00+05:30,BUY_CE,23801.05,2024-12-30 10:50:00+05:30,23834.4,SL Hit,23834.4,33.35,2501.25
2024-12-30 11:25:00+05:30,BUY_CE,23839.35,2024-12-30 11:35:00+05:30,23862.6,SL Hit,23862.6,23.25,1743.75
2024-12-30 11:40:00+05:30,BUY_CE,23873.8,2024-12-30 11:55:00+05:30,23905.35,SL Hit,23905.35,31.55,2366.25
2024-12-30 12:25:00+05:30,SELL_PE,23794.45,2024-12-30 12:30:00+05:30,23781.45,SL Hit,23781.45,13.0,975.0
2024-12-30 12:35:00+05:30,SELL_PE,23794.65,2024-12-30 12:55:00+05:30,23781.65,SL Hit,23781.65,13.0,975.0
2024-12-30 13:05:00+05:30,SELL_PE,23764.9,2024-12-30 13:35:00+05:30,23698.47,SL Hit,23698.47,66.43,4982.25
2024-12-30 13:40:00+05:30,SELL_PE,23692.8,2024-12-30 13:55:00+05:30,23651.45,SL Hit,23651.45,41.35,3101.25
2024-12-30 14:55:00+05:30,BUY_CE,23700.75,2024-12-30 15:00:00+05:30,23674.0,Initial SL Hit,23674.0,-26.75,-2006.25
2024-12-31 09:30:00+05:30,SELL_PE,23547.05,2024-12-31 09:55:00+05:30,23514.51,SL Hit,23514.51,32.54,2440.5
2024-12-31 10:10:00+05:30,SELL_PE,23470.0,2024-12-31 10:15:00+05:30,23511.82,Initial SL Hit,23511.82,-41.82,-3136.5
2024-12-31 10:50:00+05:30,BUY_CE,23586.0,2024-12-31 11:15:00+05:30,23599.0,SL Hit,23599.0,13.0,975.0
2024-12-31 12:20:00+05:30,BUY_CE,23614.5,2024-12-31 12:55:00+05:30,23594.03,Initial SL Hit,23594.03,-20.47,-1535.25
2024-12-31 13:00:00+05:30,SELL_PE,23584.85,2024-12-31 13:20:00+05:30,23602.64,Initial SL Hit,23602.64,-17.79,-1334.25
2024-12-31 13:25:00+05:30,BUY_CE,23621.7,2024-12-31 13:40:00+05:30,23639.8,SL Hit,23639.8,18.1,1357.5
2024-12-31 13:45:00+05:30,BUY_CE,23637.65,2024-12-31 13:50:00+05:30,23650.65,SL Hit,23650.65,13.0,975.0
2024-12-31 14:05:00+05:30,BUY_CE,23687.1,2024-12-31 14:15:00+05:30,23665.56,Initial SL Hit,23665.56,-21.54,-1615.5
2024-12-31 14:30:00+05:30,SELL_PE,23631.0,2024-12-31 14:45:00+05:30,23653.62,Initial SL Hit,23653.62,-22.62,-1696.5
2025-01-01 09:30:00+05:30,SELL_PE,23617.0,2025-01-01 09:40:00+05:30,23604.0,SL Hit,23604.0,13.0,975.0
2025-01-01 09:45:00+05:30,SELL_PE,23570.65,2025-01-01 10:10:00+05:30,23601.63,Initial SL Hit,23601.63,-30.98,-2323.5
2025-01-01 10:20:00+05:30,BUY_CE,23630.9,2025-01-01 10:40:00+05:30,23666.55,SL Hit,23666.55,35.65,2673.75
2025-01-01 10:45:00+05:30,BUY_CE,23710.85,2025-01-01 11:20:00+05:30,23768.85,SL Hit,23768.85,58.0,4350.0
